title_ru,title_en,rating_filmru,rating_users,rating_imdb,url
Сират,Sirât,9,5.3,7,https://www.film.ru/movies/sirat
Чёрный чемодан,Black Bag,9,5.7,6.7,https://www.film.ru/movies/chyornyy-chemodan
Завещание Анны Ли,The Testament of Ann Lee,9,5.6,6.6,https://www.film.ru/movies/zaveshchanie-anny-li
"Я бы тебя пнула, если бы могла",If I Had Legs I'd Kick You,9,4.7,6.6,https://www.film.ru/movies/ya-tebya-pnula-esli-mogla
28 лет спустя,28 Years Later,9,5.3,6.6,https://www.film.ru/movies/28-let-spustya
Хронология воды,The Chronology of Water,9,5.5,6.4,https://www.film.ru/movies/hronologiya-vody
"Умри, моя любовь",Die My Love,9,5.3,6,https://www.film.ru/movies/umri-moya-lyubov
Здесь был Юра,202518+,9,6.8,,https://www.film.ru/movies/zdes-byl-yura
Семейное счастье,202516+,9,4.0,,https://www.film.ru/movies/semeynoe-schaste-2
Нэчжа побеждает Царя драконов,Ne Zha 2,8,6.5,7.9,https://www.film.ru/movies/nechzha-pobezhdaet-carya-drakonov-0
Ночная смена,Heldin,8,6.3,7.7,https://www.film.ru/movies/nochnaya-smena-7
Маленькая Амели,Little Amélie or the Character of Rain,8,5.7,7.6,https://www.film.ru/movies/malenkaya-ameli
Сны поездов,Train Dreams,8,6.7,7.5,https://www.film.ru/movies/sny-poezdov
Грешники,Sinners,8,5.7,7.5,https://www.film.ru/movies/greshniki-5
Кей-поп-охотницы на демонов,KPop Demon Hunters,8,7.2,7.4,https://www.film.ru/movies/key-pop-ohotnicy-na-demonov
Баллада об острове Уоллис,The Ballad of Wallis Island,8,5.9,7.4,https://www.film.ru/movies/ballada-ob-ostrove-uollis
Картины дружеских связей,202518+,8,,,https://www.film.ru/movies/kartiny-druzheskih-svyazey
На выброс,20256+,8,6.6,,https://www.film.ru/movies/na-vybros
Взрослый сын,2025,8,6.2,,https://www.film.ru/movies/vzroslyy-syn-0
Три свадьбы и один побег,202516+,8,5.5,,https://www.film.ru/movies/tri-svadby-i-odin-pobeg
День рождения Сидни Люмета,202516+,8,6.2,,https://www.film.ru/movies/den-rozhdeniya-sidni-lyumeta
Наум. Предчувствия,202518+,8,6.2,,https://www.film.ru/movies/naum-predchuvstviya
Человек-бензопила. Фильм: История Резе,Chainsaw Man - The Movie: Reze Arc,7,7.6,8.3,https://www.film.ru/movies/chelovek-benzopila-film-istoriya-reze
Дандадан: Злой глаз,DAN DA DAN: Evil Eye,7,7.4,7.8,https://www.film.ru/movies/dandadan-zloy-glaz
Очертания обычных человеческих созданий,Shapes of Normal Human Beings,7,6.2,7.6,https://www.film.ru/movies/ochertaniya-obychnyh-chelovecheskih-sozdaniy
Мир Джона Уика,Wick Is Pain,7,6.6,7.6,https://www.film.ru/movies/mir-dzhona-uika
Бугония,Bugonia,7,6.4,7.4,https://www.film.ru/movies/bugoniya
Зверополис 2,Zootopia 2,7,7.1,7.4,https://www.film.ru/movies/zveropolis-2
Арко,Arco,7,6.3,7.3,https://www.film.ru/movies/arko
Без близнеца,Twinless,7,6.3,7.3,https://www.film.ru/movies/bez-blizneca
Охота за тенью,The Shadow's Edge,7,6.8,7.1,https://www.film.ru/movies/ohota-za-tenyu-0
"Удачи, веселья, не сдохни","Good Luck, Have Fun, Don't Die",7,6.1,7.1,https://www.film.ru/movies/udachi-veselya-ne-sdohni
Под огнём,Warfare,7,5.5,7.1,https://www.film.ru/movies/pod-ognyom
Слоны-призраки,Ghost Elephants,7,6.2,7,https://www.film.ru/movies/slony-prizraki
Моя мама – волшебница,"Ma mère, Dieu et Sylvie Vartan",7,6.6,7,https://www.film.ru/movies/moya-mama-volshebnica-0
Что эта природа говорит тебе,Geu jayeoni nege mworago hani,7,5.9,7,https://www.film.ru/movies/chto-eta-priroda-govorit-tebe
Супермен,Superman,7,6.2,7,https://www.film.ru/movies/supermen-7
Вечность,Eternity,7,6.8,6.9,https://www.film.ru/movies/vechnost-13
Прилипала,Lurker,7,6.1,6.8,https://www.film.ru/movies/prilipala
Перестройка,Rebuilding,7,6.4,6.8,https://www.film.ru/movies/perestroyka-0
Голубая луна,Blue Moon,7,5.6,6.8,https://www.film.ru/movies/golubaya-luna-3
Школьный автобус,The Lost Bus,7,6.8,6.8,https://www.film.ru/movies/shkolnyy-avtobus
Под прикрытием,Deep Cover,7,6.3,6.7,https://www.film.ru/movies/pod-prikrytiem-8
Долгая прогулка,The Long Walk,7,5.7,6.7,https://www.film.ru/movies/dolgaya-progulka-1
Пункт назначения: Узы крови,Final Destination: Bloodlines,7,6.4,6.7,https://www.film.ru/movies/punkt-naznacheniya-uzy-krovi
Лило и Стич,Lilo & Stitch,7,6.8,6.7,https://www.film.ru/movies/lilo-i-stich-0
Микки 17,Mickey 17,7,6.0,6.7,https://www.film.ru/movies/mikki-17
28 дней,Il nibbio,7,5.2,6.6,https://www.film.ru/movies/28-dney-0
Спрингстин: Избавь меня от небытия,Springsteen: Deliver Me from Nowhere,7,6.1,6.6,https://www.film.ru/movies/springstin-izbav-menya-ot-nebytiya
Финикийская схема,The Phoenician Scheme,7,6.5,6.6,https://www.film.ru/movies/finikiyskaya-shema
Великая Элеанор,Eleanor the Great,7,6.4,6.6,https://www.film.ru/movies/velikaya-eleanor
Что знает Мариэль,Was Marielle weiß,7,5.3,6.5,https://www.film.ru/movies/chto-znaet-mariel
Клуб убийств по четвергам,The Thursday Murder Club,7,6.3,6.5,https://www.film.ru/movies/klub-ubiystv-po-chetvergam
Свайпнуть,Swiped,7,6.8,6.5,https://www.film.ru/movies/svaypnut
Джей Келли,Jay Kelly,7,6.0,6.5,https://www.film.ru/movies/dzhey-kelli
Стервятники,Vultures,7,5.4,6.4,https://www.film.ru/movies/stervyatniki-2
Случай с фортепиано,L'accident de piano,7,6.0,6.4,https://www.film.ru/movies/sluchay-s-fortepiano
Выход 8,The Exit 8,7,6.3,6.4,https://www.film.ru/movies/vyhod-8-0
Хищные твари,Dangerous Animals,7,5.6,6.4,https://www.film.ru/movies/hishchnye-tvari
Голый пистолет,The Naked Gun,7,5.9,6.3,https://www.film.ru/movies/golyy-pistolet-1
Отражение в мёртвом алмазе,Reflection in a Dead Diamond,7,6.0,6.2,https://www.film.ru/movies/otrazhenie-v-myortvom-almaze
Взрыв скоростного поезда,Shinkansen Daibakuha,7,7.2,6.2,https://www.film.ru/movies/vzryv-skorostnogo-poezda
Настоящие детективы,Neighborhood Watch,7,6.6,6.2,https://www.film.ru/movies/nastoyashchie-detektivy
"О, привет!","Oh, Hi!",7,4.7,6.2,https://www.film.ru/movies/o-privet-0
Туда,202512+,7,5.6,6.2,https://www.film.ru/movies/tuda
Чумовая пятница 2,Freakier Friday,7,6.3,6.2,https://www.film.ru/movies/chumovaya-pyatnica-2-0
Заклятие 4: Последний обряд,The Conjuring: Last Rites,7,6.5,6.2,https://www.film.ru/movies/zaklyatie-4-posledniy-obryad
Глазами пса,Good Boy,7,6.6,6.1,https://www.film.ru/movies/glazami-psa
Частная жизнь,Vie privée,7,5.5,6.1,https://www.film.ru/movies/chastnaya-zhizn-2
Жар-птица,202518+,7,5.7,6.1,https://www.film.ru/movies/zhar-ptica-5
Дроп,Drop,7,6.3,6.1,https://www.film.ru/movies/drop-0
Пророк. История Александра Пушкина,202512+,7,7.5,6.1,https://www.film.ru/movies/prorok-istoriya-aleksandra-pushkina
Глаза-сердечки,Heart Eyes,7,6.4,6,https://www.film.ru/movies/glaza-serdechki
Священная дорога,Hallow Road,7,5.8,6,https://www.film.ru/movies/svyashchennaya-doroga
Эники-Беники,Eenie Meanie,7,4.7,5.9,https://www.film.ru/movies/eniki-beniki
Легенды наших предков,202512+,7,6.3,5.9,https://www.film.ru/movies/legendy-nashih-predkov
Эльф и украденное Рождество,Mission Santa: Yoyo to the rescue,7,6.7,5.8,https://www.film.ru/movies/elf-i-ukradennoe-rozhdestvo
Очи,The Legend of Ochi,7,6.0,5.8,https://www.film.ru/movies/ochi
Мир Юрского периода: Возрождение,Jurassic World: Rebirth,7,6.3,5.8,https://www.film.ru/movies/mir-yurskogo-perioda-vozrozhdenie
Ловчий смерти,Deathstalker,7,5.4,5.7,https://www.film.ru/movies/lovchiy-smerti-0
Дракула,Dracula,7,6.4,5.7,https://www.film.ru/movies/drakula-14
Губка Боб: В поисках квадратных штанов,The SpongeBob Movie: Search for SquarePants,7,6.6,5.7,https://www.film.ru/movies/gubka-bob-v-poiskah-kvadratnyh-shtanov
Западня,Locked,7,5.6,5.7,https://www.film.ru/movies/zapadnya-20
Мечты,Dreams,7,4.2,5.7,https://www.film.ru/movies/mechty-0
Генри Джонсон,Henry Johnson,7,5.9,5.6,https://www.film.ru/movies/genri-dzhonson
Кровавый урожай,Clown in a Cornfield,7,5.8,5.6,https://www.film.ru/movies/krovavyy-urozhay-0
Обитель,The Home,7,5.9,5.5,https://www.film.ru/movies/obitel-0
Торнадо,Tornado,7,5.9,5.5,https://www.film.ru/movies/tornado-3
Крипер,Keeper,7,4.4,5.5,https://www.film.ru/movies/kriper
Заклятие: Обряд реинкарнации,The Surrender,7,4.8,5.4,https://www.film.ru/movies/zaklyatie-obryad-reinkarnacii
Актёр,The Actor,7,5.6,5.4,https://www.film.ru/movies/aktyor-1
"Дорогая, я больше не перезвоню",202516+,7,5.6,5.4,https://www.film.ru/movies/dorogaya-ya-bolshe-ne-perezvonyu
Американская кабала,American Sweatshop,7,5.5,5.3,https://www.film.ru/movies/amerikanskaya-kabala
Олень,202516+,7,5.5,5.3,https://www.film.ru/movies/olen-0
Волшебник Изумрудного города. Дорога из желтого кирпича,20256+,7,7.0,5.3,https://www.film.ru/movies/volshebnik-izumrudnogo-goroda-doroga-iz-zheltogo-kirpicha
Клинер,Cleaner,7,6.1,5.2,https://www.film.ru/movies/kliner
Багровая отмель,Fear Below,7,5.6,5.1,https://www.film.ru/movies/bagrovaya-otmel
Женщина во дворе,The Woman in the Yard,7,5.2,5,https://www.film.ru/movies/zhenshchina-vo-dvore-0
На высоте страха,The Occupant,7,5.4,4.8,https://www.film.ru/movies/na-vysote-straha
Ловушка для кролика,Rabbit Trap,7,5.4,4.8,https://www.film.ru/movies/lovushka-dlya-krolika
Горячая штучка,Pretty Thing,7,4.8,4.2,https://www.film.ru/movies/goryachaya-shtuchka
Цинга,202518+,7,6.2,,https://www.film.ru/movies/cinga
Агент времени: Глава Инду. Фильм,Shi guang dai li ren: Ying du pian,7,6.6,,https://www.film.ru/movies/agent-vremeni-glava-indu-film
Николай Дроздов. Правила жизни на Земле,2025,7,6.2,,https://www.film.ru/movies/nikolay-drozdov-pravila-zhizni-na-zemle
Голосовой помощник,202518+,7,6.5,,https://www.film.ru/movies/golosovoy-pomoshchnik
Лермонтов,202516+,7,5.8,,https://www.film.ru/movies/lermontov-2
Как приручить дракона,How to Train Your Dragon,6,7.1,7.7,https://www.film.ru/movies/kak-priruchit-drakona-0
Семья в аренду,Rental Family,6,7.0,7.6,https://www.film.ru/movies/semya-v-arendu-0
Формула-1,F1: The Movie,6,7.7,7.6,https://www.film.ru/movies/formula-1-0
Грация,La Grazia,6,5.9,7.4,https://www.film.ru/movies/graciya
Хищник: Убийца убийц,Predator: Killer of Killers,6,6.3,7.4,https://www.film.ru/movies/hishchnik-ubiyca-ubiyc
Нюрнберг,Nuremberg,6,7.0,7.4,https://www.film.ru/movies/nyurnberg-3
Аббатство Даунтон 3,Downton Abbey: The Grand Finale,6,5.9,7.3,https://www.film.ru/movies/abbatstvo-daunton-3
Хищник: Планета смерти,Predator: Badlands,6,6.9,7.2,https://www.film.ru/movies/hishchnik-planeta-smerti
Посторонний,L'étranger,6,6.8,7.1,https://www.film.ru/movies/postoronniy-6
Неизвестный Джон Леннон,Borrowed Time: Lennon's Last Decade,6,6.1,7.1,https://www.film.ru/movies/neizvestnyy-dzhon-lennon
Громовержцы,Thunderbolts*,6,6.2,7.1,https://www.film.ru/movies/gromoverzhcy
Миссия невыполнима: Финальная расплата,Mission: Impossible - The Final Reckoning,6,6.7,7.1,https://www.film.ru/movies/mission-impossible-8
Грабитель с крыши,Roofman,6,5.6,6.9,https://www.film.ru/movies/grabitel-s-kryshi
На цепи,The Good Boy,6,6.6,6.8,https://www.film.ru/movies/na-cepi-0
Ауру,202518+,6,5.4,6.8,https://www.film.ru/movies/auru
Бабули,Nonnas,6,6.5,6.8,https://www.film.ru/movies/babuli
Горничная,The Housemaid,6,5.6,6.8,https://www.film.ru/movies/gornichnaya-2
Пойман на краже,Caught Stealing,6,6.5,6.8,https://www.film.ru/movies/poyman-na-krazhe
Фантастическая четвёрка: Первые шаги,The Fantastic Four: First Steps,6,5.9,6.8,https://www.film.ru/movies/fantasticheskaya-chetvyorka-pervye-shagi
Балерина,Ballerina,6,6.9,6.8,https://www.film.ru/movies/balerina-3
"Прощай, Джун",Goodbye June,6,,6.7,https://www.film.ru/movies/proshchay-dzhun
Эта штука работает?,Is This Thing On?,6,,6.7,https://www.film.ru/movies/eta-shtuka-rabotaet
Ущелье,The Gorge,6,6.9,6.7,https://www.film.ru/movies/ushchele
Дыхание шторма,Last Breath,6,6.3,6.6,https://www.film.ru/movies/dyhanie-shtorma
Новичок,The Amateur,6,6.1,6.6,https://www.film.ru/movies/novichok-6
Злая: Навсегда,Wicked: For Good,6,6.8,6.6,https://www.film.ru/movies/zlaya-navsegda
Элио,Elio,6,6.0,6.6,https://www.film.ru/movies/elio
Бриджит Джонс: Без ума от мальчишки,Bridget Jones: Mad About the Boy,6,6.0,6.5,https://www.film.ru/movies/bridzhit-dzhons-bez-uma-ot-malchishki
Везунчики,Good Fortune,6,6.0,6.5,https://www.film.ru/movies/vezunchiki-1
Стив,Steve,6,6.5,6.4,https://www.film.ru/movies/stiv-0
Нескромные,Splitsville,6,6.1,6.4,https://www.film.ru/movies/neskromnye
Фэкхем-Холл,Fackham Hall,6,5.9,6.4,https://www.film.ru/movies/fekhem-holl
Рейс навылет,Fight or Flight,6,6.5,6.4,https://www.film.ru/movies/reys-navylet
Крушитель,The Smashing Machine,6,5.8,6.3,https://www.film.ru/movies/krushitel
Третья лишняя,The Threesome,6,6.2,6.2,https://www.film.ru/movies/tretya-lishnyaya
Материалистка,Materialists,6,5.7,6.2,https://www.film.ru/movies/materialistka
Долина Эхо,Echo Valley,6,6.0,6.2,https://www.film.ru/movies/dolina-eho
"Тихая ночь, смертельная ночь","Silent Night, Deadly Night",6,5.1,6.1,https://www.film.ru/movies/tihaya-noch-smertelnaya-noch-1
Старуха с ножом,Pagwa,6,6.0,6.1,https://www.film.ru/movies/staruha-s-nozhom
Кутюр,Couture,6,5.2,6.1,https://www.film.ru/movies/kutyur
Батя 2. Дед,202512+,6,6.2,6.1,https://www.film.ru/movies/batya-2-ded
Семья МакМаллен,The Family McMullen,6,6.1,6,https://www.film.ru/movies/semya-makmallen
Волшебная ферма,Magic Farm,6,5.7,6,https://www.film.ru/movies/volshebnaya-ferma
Ночь всегда приходит,Night Always Comes,6,6.2,5.9,https://www.film.ru/movies/noch-vsegda-prihodit
Оставь это ветру,Rüzgara Birak,6,4.9,5.9,https://www.film.ru/movies/ostav-eto-vetru
Альфа,Alpha,6,5.8,5.9,https://www.film.ru/movies/alfa
Баллада о маленьком игроке,Ballad of a Small Player,6,5.7,5.9,https://www.film.ru/movies/ballada-o-malenkom-igroke
Иллюзия обмана 3,Now You See Me: Now You Don't,6,6.7,5.9,https://www.film.ru/movies/illyuziya-obmana-3
Смерть единорога,Death of a Unicorn,6,5.8,5.8,https://www.film.ru/movies/smert-edinoroga
Мастер,A Working Man,6,6.5,5.7,https://www.film.ru/movies/master-14
